"","filename","text"
"2641","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","board"
"2642","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","spring"
"2643","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","samuel"
"2644","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","nabrit"
"2645","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","black"
"2646","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","graduate"
"2647","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","student"
"2648","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","association"
"2649","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","response"
"2650","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","committee"
"2651","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","events"
"2652","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","october"
"2653","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","29th"
"2654","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","report"
"2655","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","committee"
"2656","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","events"
"2657","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","october"
"2658","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","29th"
"2659","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","diversity"
"2660","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","action"
"2661","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","plan"
"2662","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","report"
"2663","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","center"
"2664","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","slavery"
"2665","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","justice"
"2666","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","committee"
"2667","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","letter"
"2668","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","world"
"2669","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","coalition"
"2670","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","visiting"
"2671","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","committee"
"2672","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","diversity"
"2673","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","letter"
"2674","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","world"
"2675","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","coalition"
"2676","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","visiting"
"2677","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","committee"
"2678","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","minority"
"2679","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","life"
"2680","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","education"
"2681","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","brown"
"2682","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","report"
"2683","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","visiting"
"2684","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","committee"
"2685","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","minority"
"2686","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","life"
"2687","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","education"
"2688","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","brown"
"2689","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","initial"
"2690","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","demands"
"2691","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","pembroke"
"2692","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","student"
"2693","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","led"
"2694","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","walkout"
"2695","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","brown"
"2696","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","follow"
"2697","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","consistent"
"2698","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","recommendations"
"2699","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","include"
"2700","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","reissuing"
"2701","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","history"
"2702","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","slavery"
"2703","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","justice"
"2704","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","report"
"2705","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","circulate"
"2706","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","document"
"2707","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","faculty"
"2708","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","staff"
"2709","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","students"
"2710","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","integrating"
"2711","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","history"
"2712","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","brown’s"
"2713","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","role"
"2714","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","slave"
"2715","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","trade"
"2716","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","orientation"
"2717","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","graduate"
"2718","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","undergraduate"
"2719","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","students"
"2720","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","designating"
"2721","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","annual"
"2722","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","day"
"2723","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","remembrance"
"2724","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","series"
"2725","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","sponsored"
"2726","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","events"
"2727","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","publicly"
"2728","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","regularly"
"2729","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","assessing"
"2730","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","ethical"
"2731","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","implications"
"2732","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","brown’s"
"2733","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","current"
"2734","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","global"
"2735","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","investments"
"2736","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","committing"
"2737","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","resources"
"2738","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","bettering"
"2739","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","educational"
"2740","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","opportunities"
"2741","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","providing"
"2742","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","low"
"2743","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","cost"
"2744","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","professional"
"2745","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","advancement"
"2746","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","opportunities"
"2747","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","educators"
"2748","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","demand"
"2749","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","brown"
"2750","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","corporation"
"2751","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","administration"
"2752","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","comply"
"2753","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","demands"
"2754","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","graduate"
"2755","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","undergraduate"
"2756","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","students"
"2757","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","president"
"2758","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","christina"
"2759","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","paxson"
"2760","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","provost"
"2761","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","rick"
"2762","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","locke"
"2763","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","graduate"
"2764","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","school"
"2765","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","dean"
"2766","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","peter"
"2767","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","weber"
"2768","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","provide"
"2769","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","minimum"
"2770","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","written"
"2771","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","response"
"2772","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","graduate"
"2773","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","students"
"2774","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","demands"
"2775","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","november"
"2776","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","written"
"2777","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","response"
"2778","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","include"
"2779","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","timeline"
"2780","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","actionable"
"2781","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","steps"
"2782","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","meet"
"2783","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","demands"
"2784","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","demand"
"2785","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","public"
"2786","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","forum"
"2787","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","weeks"
"2788","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","spring"
"2789","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","semester"
"2790","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","assess"
"2791","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","progress"
"2792","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","winter"
"2793","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Brown University .pdf","break"
"2794","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","california"
"2795","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","polytechnic"
"2796","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","university"
"2797","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","campus"
"2798","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","culture"
"2799","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","leadership"
"2800","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","greek"
"2801","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","life"
"2802","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","demand"
"2803","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","formation"
"2804","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","greek"
"2805","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","life"
"2806","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","diversity"
"2807","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","inclusivity"
"2808","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","task"
"2809","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","force"
"2810","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","students"
"2811","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","cultural"
"2812","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","clubs"
"2813","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","campus"
"2814","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","staff"
"2815","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","faculty"
"2816","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","administrators"
"2817","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","greek"
"2818","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","life"
"2819","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","demand"
"2820","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","greek"
"2821","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","life"
"2822","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","conduct"
"2823","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","annual"
"2824","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","review"
"2825","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","impact"
"2826","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","campus"
"2827","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","climate"
"2828","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","underrepresented"
"2829","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","including"
"2830","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","compilation"
"2831","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","interpretation"
"2832","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","data"
"2833","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","form"
"2834","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","goals"
"2835","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","inclusion"
"2836","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","diversity"
"2837","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","organizations"
"2838","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","demand"
"2839","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","hiring"
"2840","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","time"
"2841","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","greek"
"2842","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","life"
"2843","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","advisor"
"2844","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","united"
"2845","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","sorority"
"2846","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","fraternity"
"2847","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","council"
"2848","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","advisor"
"2849","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","hold"
"2850","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","extensive"
"2851","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","experience"
"2852","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","cultural"
"2853","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","greek"
"2854","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","organizations"
"2855","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","ii"
"2856","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","asi"
"2857","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","student"
"2858","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","government"
"2859","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","demand"
"2860","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","transparency"
"2861","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","streamlined"
"2862","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","communication"
"2863","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","active"
"2864","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","education"
"2865","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","asi"
"2866","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","student"
"2867","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","body"
"2868","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","asi"
"2869","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","operates"
"2870","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/California Polytechnic State University.pdf","organized"
